TREE_ID;CIVIC_NUMBER;STD_STREET;GENUS_NAME;SPECIES_NAME;CULTIVAR_NAME;COMMON_NAME;ON_STREET_BLOCK;ON_STREET;NEIGHBOURHOOD_NAME;STREET_SIDE_NAME;HEIGHT_RANGE_ID;HEIGHT_RANGE;DIAMETER;DATE_PLANTED;Geom;geo_point_2d
9164;1060;E 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1000;E 10TH AV;MOUNT PLEASANT;EVEN;3;30-40;17.0;;"{""coordinates"": [-123.08196400007176, 49.261421999333315], ""type"": ""Point""}";49.261421999333315, -123.08196400007176
9168;1091;E 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1000;E 10TH AV;MOUNT PLEASANT;ODD;4;40-50;39.0;;"{""coordinates"": [-123.08162400038844, 49.261510999349156], ""type"": ""Point""}";49.261510999349156, -123.08162400038844
9172;1082;E 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1000;E 10TH AV;MOUNT PLEASANT;EVEN;3;30-40;24.5;;"{""coordinates"": [-123.08179400062862, 49.261417999101326], ""type"": ""Point""}";49.261417999101326, -123.08179400062862
9191;1161;E 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 10TH AV;MOUNT PLEASANT;ODD;3;30-40;28.0;;"{""coordinates"": [-123.08002000038462, 49.26149699863258], ""type"": ""Point""}";49.26149699863258, -123.08002000038462
9192;1171;E 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 10TH AV;MOUNT PLEASANT;ODD;3;30-40;30.25;;"{""coordinates"": [-123.07978499938945, 49.26149699923617], ""type"": ""Point""}";49.26149699923617, -123.07978499938945
9794;2415;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2400;W 10TH AV;KITSILANO;ODD;3;30-40;30.0;;"{""coordinates"": [-123.16059399993108, 49.26303299877929], ""type"": ""Point""}";49.26303299877929, -123.16059399993108
9812;2485;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2400;W 10TH AV;KITSILANO;ODD;2;20-30;15.0;;"{""coordinates"": [-123.16191200050187, 49.26305599869195], ""type"": ""Point""}";49.26305599869195, -123.16191200050187
9817;2496;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2400;W 10TH AV;KITSILANO;EVEN;3;30-40;25.0;;"{""coordinates"": [-123.16224199941419, 49.262966998624556], ""type"": ""Point""}";49.262966998624556, -123.16224199941419
60;1615;E 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;COTTON DRIVE;GRANDVIEW-WOODLAND;EVEN;2;20-30;7.0;;"{""coordinates"": [-123.07148599990423, 49.26990799889987], ""type"": ""Point""}";49.26990799889987, -123.07148599990423
134;1985;E 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;SEMLIN DRIVE;GRANDVIEW-WOODLAND;ODD;2;20-30;17.25;;"{""coordinates"": [-123.06389000038308, 49.26971099867576], ""type"": ""Point""}";49.26971099867576, -123.06389000038308
135;1985;E 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;SEMLIN DRIVE;GRANDVIEW-WOODLAND;ODD;2;20-30;16.5;;"{""coordinates"": [-123.06388599961483, 49.269816999365034], ""type"": ""Point""}";49.269816999365034, -123.06388599961483
162;1710;ISLAND AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;1700;ISLAND AV;VICTORIA-FRASERVIEW;EVEN;2;20-30;7.5;;"{""coordinates"": [-123.07091999948368, 49.20988099946988], ""type"": ""Point""}";49.20988099946988, -123.07091999948368
174;2106;E 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;LAKEWOOD DRIVE;GRANDVIEW-WOODLAND;EVEN;2;20-30;20.0;;"{""coordinates"": [-123.06181499959042, 49.26932699902478], ""type"": ""Point""}";49.26932699902478, -123.06181499959042
175;2106;E 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;LAKEWOOD DRIVE;GRANDVIEW-WOODLAND;EVEN;2;20-30;23.0;;"{""coordinates"": [-123.06181700044806, 49.26918899906002], ""type"": ""Point""}";49.26918899906002, -123.06181700044806
177;1727;TEMPLETON DRIVE;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;TEMPLETON DRIVE;GRANDVIEW-WOODLAND;ODD;3;30-40;32.5;;"{""coordinates"": [-123.06003300068515, 49.26923899863769], ""type"": ""Point""}";49.26923899863769, -123.06003300068515
283;1600;RUPERT ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;1600;RUPERT ST;HASTINGS-SUNRISE;PARK;1;10-20;3.0;;"{""coordinates"": [-123.03279800029068, 49.27097399946635], ""type"": ""Point""}";49.27097399946635, -123.03279800029068
558;2191;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;YEW ST;KITSILANO;EVEN;3;30-40;16.1;;"{""coordinates"": [-123.1549549998118, 49.27092099904157], ""type"": ""Point""}";49.27092099904157, -123.1549549998118
559;2201;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1600;YEW ST;KITSILANO;ODD;3;30-40;14.0;;"{""coordinates"": [-123.15512300053896, 49.27093899878621], ""type"": ""Point""}";49.27093899878621, -123.15512300053896
577;2298;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2200;W 1ST AV;KITSILANO;EVEN;2;20-30;23.0;;"{""coordinates"": [-123.15696299996061, 49.2707839994073], ""type"": ""Point""}";49.2707839994073, -123.15696299996061
578;2298;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2200;W 1ST AV;KITSILANO;EVEN;3;30-40;22.5;;"{""coordinates"": [-123.15718299948622, 49.27078399897835], ""type"": ""Point""}";49.27078399897835, -123.15718299948622
998;4443;W 1ST AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4400;W 1ST AV;WEST POINT GREY;ODD;2;20-30;11.5;;"{""coordinates"": [-123.20725999949327, 49.272169998895805], ""type"": ""Point""}";49.272169998895805, -123.20725999949327
1153;1753;E 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;E 2ND AV;GRANDVIEW-WOODLAND;ODD;3;30-40;11.5;;"{""coordinates"": [-123.0683690006208, 49.268733999139386], ""type"": ""Point""}";49.268733999139386, -123.0683690006208
1167;1842;E 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;E 2ND AV;GRANDVIEW-WOODLAND;EVEN;3;30-40;37.75;;"{""coordinates"": [-123.06695600039943, 49.26862299920619], ""type"": ""Point""}";49.26862299920619, -123.06695600039943
1176;1895;E 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;E 2ND AV;GRANDVIEW-WOODLAND;ODD;3;30-40;37.0;;"{""coordinates"": [-123.06613600057004, 49.268712998867755], ""type"": ""Point""}";49.268712998867755, -123.06613600057004
1214;2090;E 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;LAKEWOOD DRIVE;GRANDVIEW-WOODLAND;EVEN;2;20-30;23.0;;"{""coordinates"": [-123.0619840004544, 49.26851899864753], ""type"": ""Point""}";49.26851899864753, -123.0619840004544
1297;2751;E 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;E 2ND AV;HASTINGS-SUNRISE;ODD;3;30-40;29.5;;"{""coordinates"": [-123.04770600037878, 49.26856599888118], ""type"": ""Point""}";49.26856599888118, -123.04770600037878
1298;2754;E 2ND AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;2700;E 2ND AV;HASTINGS-SUNRISE;EVEN;2;20-30;29.5;;"{""coordinates"": [-123.04758800011433, 49.268463998836054], ""type"": ""Point""}";49.268463998836054, -123.04758800011433
1523;306;E 11TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;300;E 11TH AV;MOUNT PLEASANT;EVEN;1;10-20;5.5;2012-02-29;"{""coordinates"": [-123.09809600031119, 49.261038999123585], ""type"": ""Point""}";49.261038999123585, -123.09809600031119
1583;2196;W 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;YEW ST;KITSILANO;EVEN;2;20-30;12.0;;"{""coordinates"": [-123.15500099961136, 49.269596998893626], ""type"": ""Point""}";49.269596998893626, -123.15500099961136
1586;2197;W 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;YEW ST;KITSILANO;EVEN;2;20-30;8.0;;"{""coordinates"": [-123.15498299984452, 49.27004799913084], ""type"": ""Point""}";49.27004799913084, -123.15498299984452
1590;2211;W 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;YEW ST;KITSILANO;ODD;2;20-30;8.0;;"{""coordinates"": [-123.15518100053634, 49.270175999509426], ""type"": ""Point""}";49.270175999509426, -123.15518100053634
1980;99;W 37TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;0;W 37TH AV;RILEY PARK;ODD;1;10-20;3.0;2010-11-19;"{""coordinates"": [-123.10768300044991, 49.2374239992305], ""type"": ""Point""}";49.2374239992305, -123.10768300044991
2034;4454;W 2ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4400;W 2ND AV;WEST POINT GREY;EVEN;2;20-30;8.25;;"{""coordinates"": [-123.20757999965815, 49.271269998931125], ""type"": ""Point""}";49.271269998931125, -123.20757999965815
2128;4741;W 2ND AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;4700;W 2ND AV;WEST POINT GREY;ODD;4;40-50;19.0;;"{""coordinates"": [-123.2175799996508, 49.271499998894335], ""type"": ""Point""}";49.271499998894335, -123.2175799996508
2143;4763;W 2ND AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;4700;W 2ND AV;WEST POINT GREY;ODD;1;10-20;10.25;;"{""coordinates"": [-123.2188099995768, 49.27143999893867], ""type"": ""Point""}";49.27143999893867, -123.2188099995768
2201;1742;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;E 3RD AV;GRANDVIEW-WOODLAND;EVEN;3;30-40;25.25;;"{""coordinates"": [-123.06861199930994, 49.26773199879443], ""type"": ""Point""}";49.26773199879443, -123.06861199930994
2210;1804;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;E 3RD AV;GRANDVIEW-WOODLAND;EVEN;3;30-40;30.0;;"{""coordinates"": [-123.06768799933253, 49.26773099931433], ""type"": ""Point""}";49.26773099931433, -123.06768799933253
2216;1841;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1800;E 3RD AV;GRANDVIEW-WOODLAND;ODD;3;30-40;40.0;;"{""coordinates"": [-123.06678499938751, 49.26781699895549], ""type"": ""Point""}";49.26781699895549, -123.06678499938751
2321;2745;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;E 3RD AV;HASTINGS-SUNRISE;ODD;3;30-40;27.0;;"{""coordinates"": [-123.04823900006306, 49.26765099931976], ""type"": ""Point""}";49.26765099931976, -123.04823900006306
2325;2762;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;E 3RD AV;HASTINGS-SUNRISE;EVEN;3;30-40;28.25;;"{""coordinates"": [-123.04806800032429, 49.26755199927425], ""type"": ""Point""}";49.26755199927425, -123.04806800032429
2332;2794;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;E 3RD AV;HASTINGS-SUNRISE;EVEN;3;30-40;27.5;;"{""coordinates"": [-123.04729399932035, 49.26755299871662], ""type"": ""Point""}";49.26755299871662, -123.04729399932035
2342;2865;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;E 3RD AV;HASTINGS-SUNRISE;ODD;2;20-30;21.5;;"{""coordinates"": [-123.04548199955659, 49.26764599893318], ""type"": ""Point""}";49.26764599893318, -123.04548199955659
2357;3039;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;E 3RD AV;HASTINGS-SUNRISE;ODD;3;30-40;48.0;;"{""coordinates"": [-123.04031300026062, 49.26762399888507], ""type"": ""Point""}";49.26762399888507, -123.04031300026062
2369;3109;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3100;E 3RD AV;HASTINGS-SUNRISE;ODD;3;30-40;27.0;;"{""coordinates"": [-123.03868900065653, 49.2676149993857], ""type"": ""Point""}";49.2676149993857, -123.03868900065653
2378;3160;E 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3100;E 3RD AV;HASTINGS-SUNRISE;EVEN;3;30-40;30.0;;"{""coordinates"": [-123.03745000034209, 49.26750799865623], ""type"": ""Point""}";49.26750799865623, -123.03745000034209
2508;1725;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;W 3RD AV;FAIRVIEW;ODD;3;30-40;13.0;;"{""coordinates"": [-123.14381399947356, 49.268920999348644], ""type"": ""Point""}";49.268920999348644, -123.14381399947356
2510;1728;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;W 3RD AV;FAIRVIEW;EVEN;2;20-30;11.0;;"{""coordinates"": [-123.14389699933459, 49.26882299945465], ""type"": ""Point""}";49.26882299945465, -123.14389699933459
2521;1777;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1700;W 3RD AV;FAIRVIEW;ODD;3;30-40;14.0;;"{""coordinates"": [-123.14489300013982, 49.26893899908583], ""type"": ""Point""}";49.26893899908583, -123.14489300013982
2646;1875;TRUTCH ST;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;1800;TRUTCH ST;KITSILANO;ODD;3;30-40;23.0;;"{""coordinates"": [-123.17579000030047, 49.26951999863517], ""type"": ""Point""}";49.26951999863517, -123.17579000030047
2828;3748;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3700;W 3RD AV;WEST POINT GREY;EVEN;3;30-40;37.0;;"{""coordinates"": [-123.1865999994505, 49.26947999900963], ""type"": ""Point""}";49.26947999900963, -123.1865999994505
2842;3806;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3800;W 3RD AV;WEST POINT GREY;EVEN;2;20-30;22.5;;"{""coordinates"": [-123.18791999960231, 49.26949999870167], ""type"": ""Point""}";49.26949999870167, -123.18791999960231
2859;3822;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3800;W 3RD AV;WEST POINT GREY;EVEN;3;30-40;22.0;;"{""coordinates"": [-123.18836000067209, 49.26950999913277], ""type"": ""Point""}";49.26950999913277, -123.18836000067209
2862;3829;W 3RD AV;PRUNUS;SERRULATA;;JAPANESE FLOWERING CHERRY;3800;W 3RD AV;WEST POINT GREY;ODD;3;30-40;22.0;;"{""coordinates"": [-123.18856000059856, 49.26961999906684], ""type"": ""Point""}";49.26961999906684, -123.18856000059856
2867;3850;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3800;W 3RD AV;WEST POINT GREY;EVEN;2;20-30;20.0;;"{""coordinates"": [-123.18920999960045, 49.26951999916263], ""type"": ""Point""}";49.26951999916263, -123.18920999960045
2881;3898;W 3RD AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3800;W 3RD AV;WEST POINT GREY;EVEN;3;30-40;17.8;;"{""coordinates"": [-123.19044999994738, 49.26954999924848], ""type"": ""Point""}";49.26954999924848, -123.19044999994738
3076;2090;E 4TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2000;LAKEWOOD ST;GRANDVIEW-WOODLAND;ODD;2;20-30;15.0;;"{""coordinates"": [-123.06201700006744, 49.266491999338655], ""type"": ""Point""}";49.266491999338655, -123.06201700006744
3078;2090;E 4TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2000;LAKEWOOD ST;GRANDVIEW-WOODLAND;ODD;3;30-40;21.5;;"{""coordinates"": [-123.0620120000009, 49.266702998826005], ""type"": ""Point""}";49.266702998826005, -123.0620120000009
3375;2199;W 4TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1900;YEW ST;KITSILANO;EVEN;2;20-30;10.0;;"{""coordinates"": [-123.15504400066841, 49.2684309986559], ""type"": ""Point""}";49.2684309986559, -123.15504400066841
12717;593;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;CAROLINA ST;MOUNT PLEASANT;ODD;3;30-40;28.0;;"{""coordinates"": [-123.09118299990521, 49.25919699946274], ""type"": ""Point""}";49.25919699946274, -123.09118299990521
12746;756;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;700;E 13TH AV;MOUNT PLEASANT;EVEN;3;30-40;23.5;;"{""coordinates"": [-123.08789799996899, 49.25875599946262], ""type"": ""Point""}";49.25875599946262, -123.08789799996899
12773;871;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2800;ST. CATHERINES ST;MOUNT PLEASANT;ODD;3;30-40;15.0;;"{""coordinates"": [-123.085379000244, 49.258910999501666], ""type"": ""Point""}";49.258910999501666, -123.085379000244
12813;1127;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 13TH AV;MOUNT PLEASANT;ODD;3;30-40;35.0;;"{""coordinates"": [-123.08078200066193, 49.25879199898853], ""type"": ""Point""}";49.25879199898853, -123.08078200066193
12814;1130;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 13TH AV;MOUNT PLEASANT;EVEN;4;40-50;29.0;;"{""coordinates"": [-123.08058400043632, 49.25869699939082], ""type"": ""Point""}";49.25869699939082, -123.08058400043632
12816;1146;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 13TH AV;MOUNT PLEASANT;EVEN;4;40-50;31.0;;"{""coordinates"": [-123.08037099982234, 49.25869399943138], ""type"": ""Point""}";49.25869399943138, -123.08037099982234
12821;1176;E 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;1100;E 13TH AV;MOUNT PLEASANT;EVEN;3;30-40;35.0;;"{""coordinates"": [-123.07976599941964, 49.25868699944964], ""type"": ""Point""}";49.25868699944964, -123.07976599941964
13008;215;W 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;200;W 13TH AV;MOUNT PLEASANT;ODD;4;40-50;15.8;;"{""coordinates"": [-123.1100629995484, 49.259421999023544], ""type"": ""Point""}";49.259421999023544, -123.1100629995484
13012;223;W 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;200;W 13TH AV;MOUNT PLEASANT;ODD;4;40-50;17.0;;"{""coordinates"": [-123.11023499994373, 49.259427999465146], ""type"": ""Point""}";49.259427999465146, -123.11023499994373
13953;7845;CAMBIE ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;7800;CAMBIE ST;MARPOLE;MED;1;10-20;3.0;2009-12-07;"{""coordinates"": [-123.11695799943102, 49.213760998654664], ""type"": ""Point""}";49.213760998654664, -123.11695799943102
14090;4528;W 13TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;W 13TH AV;WEST POINT GREY;EVEN;4;40-50;18.5;;"{""coordinates"": [-123.21003000052409, 49.261059999074114], ""type"": ""Point""}";49.261059999074114, -123.21003000052409
14181;475;E 22ND AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 22ND AV;RILEY PARK;ODD;1;10-20;4.5;2016-02-29;"{""coordinates"": [-123.0949100001159, 49.251134998924336], ""type"": ""Point""}";49.251134998924336, -123.0949100001159
14186;623;E 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;600;E 14TH AV;MOUNT PLEASANT;ODD;2;20-30;22.0;;"{""coordinates"": [-123.09056499979191, 49.25796399893386], ""type"": ""Point""}";49.25796399893386, -123.09056499979191
14188;629;E 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;600;E 14TH AV;MOUNT PLEASANT;ODD;2;20-30;12.0;;"{""coordinates"": [-123.09034900023656, 49.25796099903133], ""type"": ""Point""}";49.25796099903133, -123.09034900023656
14194;653;E 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;600;E 14TH AV;MOUNT PLEASANT;ODD;2;20-30;9.0;;"{""coordinates"": [-123.08997600003558, 49.25796099866677], ""type"": ""Point""}";49.25796099866677, -123.08997600003558
14258;1095;E 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2900;GLEN DRIVE;MOUNT PLEASANT;ODD;3;30-40;25.75;;"{""coordinates"": [-123.08152400060908, 49.25822799877893], ""type"": ""Point""}";49.25822799877893, -123.08152400060908
14402;10;W 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;0;W 14TH AV;MOUNT PLEASANT;EVEN;3;30-40;20.0;;"{""coordinates"": [-123.10530800044077, 49.258416998806574], ""type"": ""Point""}";49.258416998806574, -123.10530800044077
14450;204;W 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;200;W 14TH AV;MOUNT PLEASANT;EVEN;2;20-30;13.0;;"{""coordinates"": [-123.109821000453, 49.25859999933912], ""type"": ""Point""}";49.25859999933912, -123.109821000453
14461;225;W 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;200;W 14TH AV;MOUNT PLEASANT;ODD;2;20-30;13.0;;"{""coordinates"": [-123.11025100016462, 49.25869999889022], ""type"": ""Point""}";49.25869999889022, -123.11025100016462
14559;6988;MARGUERITE ST;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;6900;MARGUERITE ST;KERRISDALE;EVEN;1;10-20;3.5;2010-02-15;"{""coordinates"": [-123.14509399977331, 49.22224399936443], ""type"": ""Point""}";49.22224399936443, -123.14509399977331
14561;6647;YEW ST;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;6600;YEW ST;KERRISDALE;ODD;1;10-20;3.0;2009-09-17;"{""coordinates"": [-123.15901199966976, 49.225727999423384], ""type"": ""Point""}";49.225727999423384, -123.15901199966976
14735;2006;W 14TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;3000;MAPLE ST;KITSILANO;ODD;2;20-30;18.0;;"{""coordinates"": [-123.15080899938054, 49.258849999353785], ""type"": ""Point""}";49.258849999353785, -123.15080899938054
15395;2727;E 44TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2700;E 44TH AV;VICTORIA-FRASERVIEW;ODD;1;10-20;8.0;2010-02-09;"{""coordinates"": [-123.05069399998905, 49.230385998645836], ""type"": ""Point""}";49.230385998645836, -123.05069399998905
15410;2587;E 40TH AV;PRUNUS;X YEDOENSIS;AKEBONO;AKEBONO FLOWERING CHERRY;2500;E 40TH AV;RENFREW-COLLINGWOOD;ODD;1;10-20;3.0;2024-04-26;"{""coordinates"": [-123.05375800011618, 49.233912998927586], ""type"": ""Point""}";49.233912998927586, -123.05375800011618
10172;4474;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4400;W 10TH AV;WEST POINT GREY;EVEN;3;30-40;16.0;;"{""coordinates"": [-123.20836000034592, 49.26373999947051], ""type"": ""Point""}";49.26373999947051, -123.20836000034592
10203;4546;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;W 10TH AV;WEST POINT GREY;EVEN;2;20-30;10.0;;"{""coordinates"": [-123.21055000008728, 49.26376999889599], ""type"": ""Point""}";49.26376999889599, -123.21055000008728
10211;4545;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;W 10TH AV;WEST POINT GREY;ODD;2;20-30;13.0;;"{""coordinates"": [-123.21115000024987, 49.26393999918896], ""type"": ""Point""}";49.26393999918896, -123.21115000024987
10212;4545;W 10TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;4500;W 10TH AV;WEST POINT GREY;ODD;2;20-30;12.0;;"{""coordinates"": [-123.21099999994608, 49.26393999886274], ""type"": ""Point""}";49.26393999886274, -123.21099999994608
10327;425;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 11TH AV;MOUNT PLEASANT;ODD;3;30-40;17.5;;"{""coordinates"": [-123.09582500044638, 49.260724999475244], ""type"": ""Point""}";49.260724999475244, -123.09582500044638
10328;425;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 11TH AV;MOUNT PLEASANT;ODD;3;30-40;17.5;;"{""coordinates"": [-123.09566199980402, 49.260721998818504], ""type"": ""Point""}";49.260721998818504, -123.09566199980402
10330;425;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 11TH AV;MOUNT PLEASANT;ODD;3;30-40;18.0;;"{""coordinates"": [-123.0953540005173, 49.26071899895303], ""type"": ""Point""}";49.26071899895303, -123.0953540005173
10338;445;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2600;GUELPH ST;MOUNT PLEASANT;EVEN;4;40-50;29.25;;"{""coordinates"": [-123.09487199990352, 49.261013998757434], ""type"": ""Point""}";49.261013998757434, -123.09487199990352
10339;445;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;2600;GUELPH ST;MOUNT PLEASANT;EVEN;2;20-30;11.75;;"{""coordinates"": [-123.09486900012215, 49.260905999336245], ""type"": ""Point""}";49.260905999336245, -123.09486900012215
10341;467;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 11TH AV;MOUNT PLEASANT;ODD;3;30-40;21.0;;"{""coordinates"": [-123.0944129997927, 49.260713999500204], ""type"": ""Point""}";49.260713999500204, -123.0944129997927
10344;477;E 11TH AV;PRUNUS;SERRULATA;KWANZAN;KWANZAN FLOWERING CHERRY;400;E 11TH AV;MOUNT PLEASANT;ODD;3;30-40;20.0;;"{""coordinates"": [-123.09387299964466, 49.260705999295425], ""type"": ""Point""}";49.260705999295425, -123.09387299964466
